mode,date,tap,time,count
bus,20200301,off,18:30,7011
bus,20200301,off,18:45,6607
bus,20200301,off,19:00,5944
bus,20200301,off,19:15,5612
bus,20200301,off,19:30,4880
bus,20200301,off,19:45,4434
bus,20200301,off,20:00,4265
bus,20200301,off,20:15,3874
bus,20200301,off,20:30,3663
bus,20200301,off,20:45,3207
bus,20200301,off,21:00,2785
bus,20200301,off,21:15,2890
bus,20200301,off,21:30,2594
bus,20200301,off,21:45,2570
bus,20200301,off,22:00,2152
bus,20200301,off,22:15,2339
bus,20200301,off,22:30,1910
bus,20200301,off,22:45,1651
bus,20200301,off,23:00,1355
bus,20200301,off,23:15,1159
bus,20200301,off,23:30,866
bus,20200301,off,23:45,723
bus,20200301,on,00:00,2205
bus,20200301,on,00:15,2272
bus,20200301,on,00:30,1883
bus,20200301,on,00:45,1504
bus,20200301,on,01:00,1223
bus,20200301,on,01:15,1239
bus,20200301,on,01:30,1425
bus,20200301,on,01:45,1212
bus,20200301,on,02:00,1148
bus,20200301,on,02:15,939
bus,20200301,on,02:30,1005
bus,20200301,on,02:45,998
bus,20200301,on,03:00,985
bus,20200301,on,03:15,745
bus,20200301,on,03:30,709
bus,20200301,on,03:45,650
bus,20200301,on,04:00,571
bus,20200301,on,04:15,456
bus,20200301,on,04:30,304
bus,20200301,on,04:45,234
bus,20200301,on,05:00,312
bus,20200301,on,05:15,282
bus,20200301,on,05:30,577
bus,20200301,on,05:45,469
bus,20200301,on,06:00,821
bus,20200301,on,06:15,1052
bus,20200301,on,06:30,1097
bus,20200301,on,06:45,1125
bus,20200301,on,07:00,1521
bus,20200301,on,07:15,1897
bus,20200301,on,07:30,2487
bus,20200301,on,07:45,2891
bus,20200301,on,08:00,3470
bus,20200301,on,08:15,4388
bus,20200301,on,08:30,4905
bus,20200301,on,08:45,5510
bus,20200301,on,09:00,6281
bus,20200301,on,09:15,7085
bus,20200301,on,09:30,7517
bus,20200301,on,09:45,7555
bus,20200301,on,10:00,7453
bus,20200301,on,10:15,8260
bus,20200301,on,10:30,8557
bus,20200301,on,10:45,8666
bus,20200301,on,11:00,8998
bus,20200301,on,11:15,9374
bus,20200301,on,11:30,9274
bus,20200301,on,11:45,9048
bus,20200301,on,12:00,9329
bus,20200301,on,12:15,9286
bus,20200301,on,12:30,9434
bus,20200301,on,12:45,9523
bus,20200301,on,13:00,8928
bus,20200301,on,13:15,9832
bus,20200301,on,13:30,9269
bus,20200301,on,13:45,9275
bus,20200301,on,14:00,9008
bus,20200301,on,14:15,9397
bus,20200301,on,14:30,9158
bus,20200301,on,14:45,8985
bus,20200301,on,15:00,9226
bus,20200301,on,15:15,9343
bus,20200301,on,15:30,8589
bus,20200301,on,15:45,9283
bus,20200301,on,16:00,9612
bus,20200301,on,16:15,9515
bus,20200301,on,16:30,9121
bus,20200301,on,16:45,9025
bus,20200301,on,17:00,9298
bus,20200301,on,17:15,9302
bus,20200301,on,17:30,8613
bus,20200301,on,17:45,8452
bus,20200301,on,18:00,7537
bus,20200301,on,18:15,7385
bus,20200301,on,18:30,6606
bus,20200301,on,18:45,5938
bus,20200301,on,19:00,5488
bus,20200301,on,19:15,5180
bus,20200301,on,19:30,4465
bus,20200301,on,19:45,4150
bus,20200301,on,20:00,4169
bus,20200301,on,20:15,3890
bus,20200301,on,20:30,3128
bus,20200301,on,20:45,2778
bus,20200301,on,21:00,3031
bus,20200301,on,21:15,2696
bus,20200301,on,21:30,2555
bus,20200301,on,21:45,2231
bus,20200301,on,22:00,2438
bus,20200301,on,22:15,1807
bus,20200301,on,22:30,1726
bus,20200301,on,22:45,1424
bus,20200301,on,23:00,1144
bus,20200301,on,23:15,895
bus,20200301,on,23:30,616
bus,20200301,on,23:45,329
ferry,20200224,off,06:30,124
ferry,20200224,off,06:45,224
ferry,20200224,off,07:00,184
ferry,20200224,off,07:15,443
ferry,20200224,off,07:30,576
ferry,20200224,off,07:45,1079
ferry,20200224,off,08:00,816
ferry,20200224,off,08:15,1523
ferry,20200224,off,08:30,1279
ferry,20200224,off,08:45,1161
