mode,date,tap,time,count
bus,20200325,on,14:15,4958
bus,20200325,on,14:30,5430
bus,20200325,on,14:45,5479
bus,20200325,on,15:00,6444
bus,20200325,on,15:15,6968
bus,20200325,on,15:30,6967
bus,20200325,on,15:45,6116
bus,20200325,on,16:00,6940
bus,20200325,on,16:15,6558
bus,20200325,on,16:30,6578
bus,20200325,on,16:45,5968
bus,20200325,on,17:00,6845
bus,20200325,on,17:15,6540
bus,20200325,on,17:30,5882
bus,20200325,on,17:45,5258
bus,20200325,on,18:00,5031
bus,20200325,on,18:15,4087
bus,20200325,on,18:30,3301
bus,20200325,on,18:45,2623
bus,20200325,on,19:00,2503
bus,20200325,on,19:15,2095
bus,20200325,on,19:30,1820
bus,20200325,on,19:45,1353
bus,20200325,on,20:00,1412
bus,20200325,on,20:15,1278
bus,20200325,on,20:30,1040
bus,20200325,on,20:45,911
bus,20200325,on,21:00,1012
bus,20200325,on,21:15,928
bus,20200325,on,21:30,791
bus,20200325,on,21:45,777
bus,20200325,on,22:00,728
bus,20200325,on,22:15,582
bus,20200325,on,22:30,511
bus,20200325,on,22:45,407
bus,20200325,on,23:00,372
bus,20200325,on,23:15,300
bus,20200325,on,23:30,228
bus,20200325,on,23:45,165
bus,20200326,off,00:00,153
bus,20200326,off,00:15,166
bus,20200326,off,00:30,82
bus,20200326,off,00:45,73
bus,20200326,off,01:00,68
bus,20200326,off,01:15,87
bus,20200326,off,01:30,110
bus,20200326,off,01:45,63
bus,20200326,off,02:00,59
bus,20200326,off,02:15,77
bus,20200326,off,02:30,109
bus,20200326,off,02:45,62
bus,20200326,off,03:00,86
bus,20200326,off,03:15,87
bus,20200326,off,03:30,62
bus,20200326,off,03:45,107
bus,20200326,off,04:00,91
bus,20200326,off,04:15,139
bus,20200326,off,04:30,166
bus,20200326,off,04:45,326
bus,20200326,off,05:00,675
bus,20200326,off,05:15,1089
bus,20200326,off,05:30,1512
bus,20200326,off,05:45,2346
bus,20200326,off,06:00,2826
bus,20200326,off,06:15,3789
bus,20200326,off,06:30,4420
bus,20200326,off,06:45,5169
bus,20200326,off,07:00,4398
bus,20200326,off,07:15,4854
bus,20200326,off,07:30,5542
bus,20200326,off,07:45,6043
bus,20200326,off,08:00,5797
bus,20200326,off,08:15,6040
bus,20200326,off,08:30,5965
bus,20200326,off,08:45,5475
bus,20200326,off,09:00,4459
bus,20200326,off,09:15,4113
bus,20200326,off,09:30,3943
bus,20200326,off,09:45,3828
bus,20200326,off,10:00,3478
bus,20200326,off,10:15,3588
bus,20200326,off,10:30,3669
bus,20200326,off,10:45,3693
bus,20200326,off,11:00,3304
bus,20200326,off,11:15,3500
bus,20200326,off,11:30,3642
bus,20200326,off,11:45,3570
bus,20200326,off,12:00,3368
bus,20200326,off,12:15,3634
bus,20200326,off,12:30,3639
bus,20200326,off,12:45,3591
bus,20200326,off,13:00,3592
bus,20200326,off,13:15,3858
bus,20200326,off,13:30,3953
bus,20200326,off,13:45,4086
bus,20200326,off,14:00,3890
bus,20200326,off,14:15,4298
bus,20200326,off,14:30,4346
bus,20200326,off,14:45,4653
bus,20200326,off,15:00,4571
bus,20200326,off,15:15,4978
bus,20200326,off,15:30,5776
bus,20200326,off,15:45,5662
bus,20200326,off,16:00,5435
bus,20200326,off,16:15,5885
bus,20200326,off,16:30,5819
bus,20200326,off,16:45,5690
bus,20200326,off,17:00,5372
bus,20200326,off,17:15,5664
bus,20200326,off,17:30,5744
bus,20200326,off,17:45,5412
bus,20200326,off,18:00,4922
bus,20200326,off,18:15,4563
bus,20200326,off,18:30,4079
bus,20200326,off,18:45,3252
bus,20200326,off,19:00,2665
bus,20200326,off,19:15,2424
bus,20200326,off,19:30,2064
bus,20200326,off,19:45,1765
bus,20200326,off,20:00,1524
bus,20200326,off,20:15,1535
bus,20200326,off,20:30,1290
bus,20200326,off,20:45,1164
bus,20200326,off,21:00,1049
bus,20200326,off,21:15,1078
bus,20200326,off,21:30,1090
bus,20200326,off,21:45,816
bus,20200326,off,22:00,811
bus,20200326,off,22:15,752
bus,20200326,off,22:30,621
bus,20200326,off,22:45,460
bus,20200326,off,23:00,412
bus,20200326,off,23:15,333
bus,20200326,off,23:30,297
bus,20200326,off,23:45,203
bus,20200326,on,00:00,164
bus,20200326,on,00:15,90
bus,20200326,on,00:30,92
bus,20200326,on,00:45,81
bus,20200326,on,01:00,97
bus,20200326,on,01:15,79
bus,20200326,on,01:30,102
bus,20200326,on,01:45,75
bus,20200326,on,02:00,81
bus,20200326,on,02:15,86
bus,20200326,on,02:30,104
bus,20200326,on,02:45,72
bus,20200326,on,03:00,77
bus,20200326,on,03:15,82
bus,20200326,on,03:30,113
bus,20200326,on,03:45,106
bus,20200326,on,04:00,140
bus,20200326,on,04:15,180
bus,20200326,on,04:30,277
bus,20200326,on,04:45,609
bus,20200326,on,05:00,1029
bus,20200326,on,05:15,1633
bus,20200326,on,05:30,2263
bus,20200326,on,05:45,3051
bus,20200326,on,06:00,3979
bus,20200326,on,06:15,4537
bus,20200326,on,06:30,4982
bus,20200326,on,06:45,4779
bus,20200326,on,07:00,5266
bus,20200326,on,07:15,5652
bus,20200326,on,07:30,6255
bus,20200326,on,07:45,6238
bus,20200326,on,08:00,5962
bus,20200326,on,08:15,5796
bus,20200326,on,08:30,5420
bus,20200326,on,08:45,4536
bus,20200326,on,09:00,4277
bus,20200326,on,09:15,4033
bus,20200326,on,09:30,3837
bus,20200326,on,09:45,3621
bus,20200326,on,10:00,3718
bus,20200326,on,10:15,3829
bus,20200326,on,10:30,3763
bus,20200326,on,10:45,3562
bus,20200326,on,11:00,3677
bus,20200326,on,11:15,3652
bus,20200326,on,11:30,3832
bus,20200326,on,11:45,3538
bus,20200326,on,12:00,3720
bus,20200326,on,12:15,3816
bus,20200326,on,12:30,3805
bus,20200326,on,12:45,3752
bus,20200326,on,13:00,4105
bus,20200326,on,13:15,4071
bus,20200326,on,13:30,4212
bus,20200326,on,13:45,4086
bus,20200326,on,14:00,4530
bus,20200326,on,14:15,4571
bus,20200326,on,14:30,4783
bus,20200326,on,14:45,4772
bus,20200326,on,15:00,5747
bus,20200326,on,15:15,5842
bus,20200326,on,15:30,6078
bus,20200326,on,15:45,5677
bus,20200326,on,16:00,6152
bus,20200326,on,16:15,5956
bus,20200326,on,16:30,5848
bus,20200326,on,16:45,5432
bus,20200326,on,17:00,6137
bus,20200326,on,17:15,5944
bus,20200326,on,17:30,5602
bus,20200326,on,17:45,4716
bus,20200326,on,18:00,4549
bus,20200326,on,18:15,4066
bus,20200326,on,18:30,3255
bus,20200326,on,18:45,2743
bus,20200326,on,19:00,2432
bus,20200326,on,19:15,2152
bus,20200326,on,19:30,1940
bus,20200326,on,19:45,1501
bus,20200326,on,20:00,1637
bus,20200326,on,20:15,1437
bus,20200326,on,20:30,1190
bus,20200326,on,20:45,1039
bus,20200326,on,21:00,1160
bus,20200326,on,21:15,1075
bus,20200326,on,21:30,856
bus,20200326,on,21:45,822
bus,20200326,on,22:00,836
bus,20200326,on,22:15,666
bus,20200326,on,22:30,499
bus,20200326,on,22:45,409
bus,20200326,on,23:00,394
bus,20200326,on,23:15,307
bus,20200326,on,23:30,229
bus,20200326,on,23:45,173
bus,20200327,off,00:00,140
bus,20200327,off,00:15,130
bus,20200327,off,00:30,153
bus,20200327,off,00:45,92
bus,20200327,off,01:00,80
bus,20200327,off,01:15,84
bus,20200327,off,01:30,105
bus,20200327,off,01:45,71
bus,20200327,off,02:00,74
bus,20200327,off,02:15,75
bus,20200327,off,02:30,128
bus,20200327,off,02:45,88
bus,20200327,off,03:00,85
bus,20200327,off,03:15,97
bus,20200327,off,03:30,78
bus,20200327,off,03:45,131
bus,20200327,off,04:00,103
bus,20200327,off,04:15,143
bus,20200327,off,04:30,169
bus,20200327,off,04:45,340
bus,20200327,off,05:00,600
bus,20200327,off,05:15,1031
bus,20200327,off,05:30,1460
bus,20200327,off,05:45,2290
bus,20200327,off,06:00,2678
bus,20200327,off,06:15,3662
bus,20200327,off,06:30,4445
bus,20200327,off,06:45,5019
bus,20200327,off,07:00,3943
bus,20200327,off,07:15,4331
bus,20200327,off,07:30,5276
bus,20200327,off,07:45,5547
bus,20200327,off,08:00,5552
bus,20200327,off,08:15,5506
bus,20200327,off,08:30,5635
bus,20200327,off,08:45,5303
bus,20200327,off,09:00,4349
bus,20200327,off,09:15,4286
bus,20200327,off,09:30,4035
bus,20200327,off,09:45,4019
bus,20200327,off,10:00,3697
bus,20200327,off,10:15,3715
bus,20200327,off,10:30,3926
bus,20200327,off,10:45,3991
bus,20200327,off,11:00,3790
bus,20200327,off,11:15,3891
bus,20200327,off,11:30,3922
bus,20200327,off,11:45,3939
bus,20200327,off,12:00,3657
bus,20200327,off,12:15,3809
bus,20200327,off,12:30,3940
bus,20200327,off,12:45,3903
bus,20200327,off,13:00,3716
bus,20200327,off,13:15,4100
bus,20200327,off,13:30,4127
bus,20200327,off,13:45,4044
bus,20200327,off,14:00,4144
bus,20200327,off,14:15,4318
bus,20200327,off,14:30,4386
bus,20200327,off,14:45,4651
bus,20200327,off,15:00,4524
bus,20200327,off,15:15,5155
bus,20200327,off,15:30,5508
bus,20200327,off,15:45,5781
bus,20200327,off,16:00,5244
bus,20200327,off,16:15,5515
bus,20200327,off,16:30,5345
bus,20200327,off,16:45,5249
