mode,date,tap,time,count
bus,20200828,on,09:15,7495
bus,20200828,on,09:30,7162
bus,20200828,on,09:45,6402
bus,20200828,on,10:00,6821
bus,20200828,on,10:15,6585
bus,20200828,on,10:30,6658
bus,20200828,on,10:45,6274
bus,20200828,on,11:00,6522
bus,20200828,on,11:15,6923
bus,20200828,on,11:30,6663
bus,20200828,on,11:45,6331
bus,20200828,on,12:00,6675
bus,20200828,on,12:15,6798
bus,20200828,on,12:30,6661
bus,20200828,on,12:45,6447
bus,20200828,on,13:00,7044
bus,20200828,on,13:15,7185
bus,20200828,on,13:30,7139
bus,20200828,on,13:45,6998
bus,20200828,on,14:00,8006
bus,20200828,on,14:15,8490
bus,20200828,on,14:30,9866
bus,20200828,on,14:45,11130
bus,20200828,on,15:00,17391
bus,20200828,on,15:15,17890
bus,20200828,on,15:30,16867
bus,20200828,on,15:45,13142
bus,20200828,on,16:00,12070
bus,20200828,on,16:15,11089
bus,20200828,on,16:30,10190
bus,20200828,on,16:45,9928
bus,20200828,on,17:00,10888
bus,20200828,on,17:15,10464
bus,20200828,on,17:30,9761
bus,20200828,on,17:45,8591
bus,20200828,on,18:00,8351
bus,20200828,on,18:15,7224
bus,20200828,on,18:30,5962
bus,20200828,on,18:45,4818
bus,20200828,on,19:00,4315
bus,20200828,on,19:15,3659
bus,20200828,on,19:30,3100
bus,20200828,on,19:45,2656
bus,20200828,on,20:00,2577
bus,20200828,on,20:15,2462
bus,20200828,on,20:30,2073
bus,20200828,on,20:45,1905
bus,20200828,on,21:00,2091
bus,20200828,on,21:15,2065
bus,20200828,on,21:30,1797
bus,20200828,on,21:45,1804
bus,20200828,on,22:00,1824
bus,20200828,on,22:15,1726
bus,20200828,on,22:30,1547
bus,20200828,on,22:45,1384
bus,20200828,on,23:00,1160
bus,20200828,on,23:15,941
bus,20200828,on,23:30,871
bus,20200828,on,23:45,669
bus,20200829,off,00:00,596
bus,20200829,off,00:15,596
bus,20200829,off,00:30,460
bus,20200829,off,00:45,332
bus,20200829,off,01:00,263
bus,20200829,off,01:15,218
bus,20200829,off,01:30,191
bus,20200829,off,01:45,206
bus,20200829,off,02:00,184
bus,20200829,off,02:15,195
bus,20200829,off,02:30,169
bus,20200829,off,02:45,179
bus,20200829,off,03:00,109
bus,20200829,off,03:15,150
bus,20200829,off,03:30,79
bus,20200829,off,03:45,78
bus,20200829,off,04:00,155
bus,20200829,off,04:15,128
bus,20200829,off,04:30,141
bus,20200829,off,04:45,169
bus,20200829,off,05:00,147
bus,20200829,off,05:15,232
bus,20200829,off,05:30,402
bus,20200829,off,05:45,567
bus,20200829,off,06:00,750
bus,20200829,off,06:15,1123
bus,20200829,off,06:30,1522
bus,20200829,off,06:45,1790
bus,20200829,off,07:00,1551
bus,20200829,off,07:15,1804
bus,20200829,off,07:30,2308
bus,20200829,off,07:45,3117
bus,20200829,off,08:00,2784
bus,20200829,off,08:15,3443
bus,20200829,off,08:30,4001
bus,20200829,off,08:45,4603
bus,20200829,off,09:00,4072
bus,20200829,off,09:15,4469
bus,20200829,off,09:30,5033
bus,20200829,off,09:45,5442
bus,20200829,off,10:00,5005
bus,20200829,off,10:15,5375
bus,20200829,off,10:30,5319
bus,20200829,off,10:45,6014
bus,20200829,off,11:00,5623
bus,20200829,off,11:15,6007
bus,20200829,off,11:30,5816
bus,20200829,off,11:45,6287
bus,20200829,off,12:00,5885
bus,20200829,off,12:15,6101
bus,20200829,off,12:30,6116
bus,20200829,off,12:45,6181
bus,20200829,off,13:00,6054
bus,20200829,off,13:15,6047
bus,20200829,off,13:30,6324
bus,20200829,off,13:45,6439
bus,20200829,off,14:00,5996
bus,20200829,off,14:15,6038
bus,20200829,off,14:30,6197
bus,20200829,off,14:45,6224
bus,20200829,off,15:00,5741
bus,20200829,off,15:15,6032
bus,20200829,off,15:30,6275
bus,20200829,off,15:45,6379
bus,20200829,off,16:00,5895
bus,20200829,off,16:15,6020
bus,20200829,off,16:30,6301
bus,20200829,off,16:45,6144
bus,20200829,off,17:00,5855
bus,20200829,off,17:15,6083
bus,20200829,off,17:30,6031
bus,20200829,off,17:45,5844
bus,20200829,off,18:00,5128
bus,20200829,off,18:15,5127
bus,20200829,off,18:30,4575
bus,20200829,off,18:45,4065
bus,20200829,off,19:00,3387
bus,20200829,off,19:15,2949
bus,20200829,off,19:30,2557
bus,20200829,off,19:45,2195
bus,20200829,off,20:00,2030
bus,20200829,off,20:15,2032
bus,20200829,off,20:30,1632
bus,20200829,off,20:45,1602
bus,20200829,off,21:00,1549
bus,20200829,off,21:15,1588
bus,20200829,off,21:30,1695
bus,20200829,off,21:45,1535
bus,20200829,off,22:00,1470
bus,20200829,off,22:15,1555
bus,20200829,off,22:30,1575
bus,20200829,off,22:45,1290
bus,20200829,off,23:00,1239
bus,20200829,off,23:15,1104
bus,20200829,off,23:30,978
bus,20200829,off,23:45,880
bus,20200829,on,00:00,606
bus,20200829,on,00:15,477
bus,20200829,on,00:30,373
bus,20200829,on,00:45,300
bus,20200829,on,01:00,196
bus,20200829,on,01:15,242
bus,20200829,on,01:30,220
bus,20200829,on,01:45,183
bus,20200829,on,02:00,218
bus,20200829,on,02:15,158
bus,20200829,on,02:30,187
bus,20200829,on,02:45,118
bus,20200829,on,03:00,136
bus,20200829,on,03:15,118
bus,20200829,on,03:30,101
bus,20200829,on,03:45,114
bus,20200829,on,04:00,166
bus,20200829,on,04:15,129
bus,20200829,on,04:30,136
bus,20200829,on,04:45,160
bus,20200829,on,05:00,210
bus,20200829,on,05:15,369
bus,20200829,on,05:30,573
bus,20200829,on,05:45,787
bus,20200829,on,06:00,1160
bus,20200829,on,06:15,1447
bus,20200829,on,06:30,1729
bus,20200829,on,06:45,1572
bus,20200829,on,07:00,1978
bus,20200829,on,07:15,2317
bus,20200829,on,07:30,2916
bus,20200829,on,07:45,3108
bus,20200829,on,08:00,3608
bus,20200829,on,08:15,4013
bus,20200829,on,08:30,4360
bus,20200829,on,08:45,4484
bus,20200829,on,09:00,4598
bus,20200829,on,09:15,5068
bus,20200829,on,09:30,5554
bus,20200829,on,09:45,5236
bus,20200829,on,10:00,5492
bus,20200829,on,10:15,5648
bus,20200829,on,10:30,5985
bus,20200829,on,10:45,6020
bus,20200829,on,11:00,6083
bus,20200829,on,11:15,6218
bus,20200829,on,11:30,6479
bus,20200829,on,11:45,6221
bus,20200829,on,12:00,6232
bus,20200829,on,12:15,6454
bus,20200829,on,12:30,6387
bus,20200829,on,12:45,6172
bus,20200829,on,13:00,6230
bus,20200829,on,13:15,6617
bus,20200829,on,13:30,6393
bus,20200829,on,13:45,6084
bus,20200829,on,14:00,6387
bus,20200829,on,14:15,6319
bus,20200829,on,14:30,6453
bus,20200829,on,14:45,5884
bus,20200829,on,15:00,6328
bus,20200829,on,15:15,6614
bus,20200829,on,15:30,6342
bus,20200829,on,15:45,6160
bus,20200829,on,16:00,6344
bus,20200829,on,16:15,6630
bus,20200829,on,16:30,6190
bus,20200829,on,16:45,6068
bus,20200829,on,17:00,6157
bus,20200829,on,17:15,6390
bus,20200829,on,17:30,5699
bus,20200829,on,17:45,5329
bus,20200829,on,18:00,5072
bus,20200829,on,18:15,4829
bus,20200829,on,18:30,3933
bus,20200829,on,18:45,3337
bus,20200829,on,19:00,3018
bus,20200829,on,19:15,2704
bus,20200829,on,19:30,2205
bus,20200829,on,19:45,2051
bus,20200829,on,20:00,2025
bus,20200829,on,20:15,1789
bus,20200829,on,20:30,1636
bus,20200829,on,20:45,1576
bus,20200829,on,21:00,1690
bus,20200829,on,21:15,1742
bus,20200829,on,21:30,1537
bus,20200829,on,21:45,1541
bus,20200829,on,22:00,1630
bus,20200829,on,22:15,1536
bus,20200829,on,22:30,1394
bus,20200829,on,22:45,1288
bus,20200829,on,23:00,1102
bus,20200829,on,23:15,1013
bus,20200829,on,23:30,913
bus,20200829,on,23:45,750
bus,20200830,off,00:00,690
bus,20200830,off,00:15,614
bus,20200830,off,00:30,638
bus,20200830,off,00:45,393
bus,20200830,off,01:00,352
bus,20200830,off,01:15,284
bus,20200830,off,01:30,254
bus,20200830,off,01:45,257
bus,20200830,off,02:00,170
bus,20200830,off,02:15,235
bus,20200830,off,02:30,182
bus,20200830,off,02:45,175
bus,20200830,off,03:00,177
bus,20200830,off,03:15,153
bus,20200830,off,03:30,135
bus,20200830,off,03:45,145
bus,20200830,off,04:00,135
bus,20200830,off,04:15,135
bus,20200830,off,04:30,123
bus,20200830,off,04:45,101
bus,20200830,off,05:00,80
bus,20200830,off,05:15,154
bus,20200830,off,05:30,128
bus,20200830,off,05:45,276
bus,20200830,off,06:00,329
bus,20200830,off,06:15,539
bus,20200830,off,06:30,718
bus,20200830,off,06:45,819
bus,20200830,off,07:00,787
bus,20200830,off,07:15,926
bus,20200830,off,07:30,1229
bus,20200830,off,07:45,1658
bus,20200830,off,08:00,1687
bus,20200830,off,08:15,1952
bus,20200830,off,08:30,2499
bus,20200830,off,08:45,3083
bus,20200830,off,09:00,2841
bus,20200830,off,09:15,3445
bus,20200830,off,09:30,3869
bus,20200830,off,09:45,4417
bus,20200830,off,10:00,3765
bus,20200830,off,10:15,4174
bus,20200830,off,10:30,4387
bus,20200830,off,10:45,4692
bus,20200830,off,11:00,4550
bus,20200830,off,11:15,4694
bus,20200830,off,11:30,4925
bus,20200830,off,11:45,4954
bus,20200830,off,12:00,4930
bus,20200830,off,12:15,5018
bus,20200830,off,12:30,5186
bus,20200830,off,12:45,5136
bus,20200830,off,13:00,5025
bus,20200830,off,13:15,5153
bus,20200830,off,13:30,5035
bus,20200830,off,13:45,5222
bus,20200830,off,14:00,4779
bus,20200830,off,14:15,4956
bus,20200830,off,14:30,5056
bus,20200830,off,14:45,5224
bus,20200830,off,15:00,4913
bus,20200830,off,15:15,5069
bus,20200830,off,15:30,5296
bus,20200830,off,15:45,5465
bus,20200830,off,16:00,5009
bus,20200830,off,16:15,5068
bus,20200830,off,16:30,5229
bus,20200830,off,16:45,4826
bus,20200830,off,17:00,4523
bus,20200830,off,17:15,5004
bus,20200830,off,17:30,4602
bus,20200830,off,17:45,4579
bus,20200830,off,18:00,4202
bus,20200830,off,18:15,4093
bus,20200830,off,18:30,3580
bus,20200830,off,18:45,3276
bus,20200830,off,19:00,2496
bus,20200830,off,19:15,2270
bus,20200830,off,19:30,1905
bus,20200830,off,19:45,1691
bus,20200830,off,20:00,1506
bus,20200830,off,20:15,1380
bus,20200830,off,20:30,1348
bus,20200830,off,20:45,1290
bus,20200830,off,21:00,1115
bus,20200830,off,21:15,1250
bus,20200830,off,21:30,1176
bus,20200830,off,21:45,1232
bus,20200830,off,22:00,1068
bus,20200830,off,22:15,1081
bus,20200830,off,22:30,832
bus,20200830,off,22:45,705
bus,20200830,off,23:00,516
bus,20200830,off,23:15,430
bus,20200830,off,23:30,381
bus,20200830,off,23:45,262
bus,20200830,on,00:00,711
bus,20200830,on,00:15,579
bus,20200830,on,00:30,444
bus,20200830,on,00:45,374
bus,20200830,on,01:00,302
bus,20200830,on,01:15,298
bus,20200830,on,01:30,259
bus,20200830,on,01:45,180
bus,20200830,on,02:00,252
bus,20200830,on,02:15,191
bus,20200830,on,02:30,241
bus,20200830,on,02:45,158
bus,20200830,on,03:00,147
bus,20200830,on,03:15,142
bus,20200830,on,03:30,142
bus,20200830,on,03:45,124
bus,20200830,on,04:00,152
bus,20200830,on,04:15,106
bus,20200830,on,04:30,129
bus,20200830,on,04:45,72
bus,20200830,on,05:00,102
bus,20200830,on,05:15,136
bus,20200830,on,05:30,311
bus,20200830,on,05:45,324
bus,20200830,on,06:00,587
bus,20200830,on,06:15,676
bus,20200830,on,06:30,748
bus,20200830,on,06:45,826
bus,20200830,on,07:00,956
bus,20200830,on,07:15,1220
bus,20200830,on,07:30,1535
bus,20200830,on,07:45,1797
bus,20200830,on,08:00,2040
bus,20200830,on,08:15,2520
bus,20200830,on,08:30,2974
bus,20200830,on,08:45,3069
bus,20200830,on,09:00,3531
bus,20200830,on,09:15,4139
bus,20200830,on,09:30,4269
bus,20200830,on,09:45,4103
bus,20200830,on,10:00,4148
bus,20200830,on,10:15,4785
bus,20200830,on,10:30,4715
bus,20200830,on,10:45,4929
bus,20200830,on,11:00,4897
bus,20200830,on,11:15,5240
bus,20200830,on,11:30,5095
bus,20200830,on,11:45,5131
bus,20200830,on,12:00,5068
bus,20200830,on,12:15,5366
bus,20200830,on,12:30,5286
bus,20200830,on,12:45,5231
bus,20200830,on,13:00,4951
bus,20200830,on,13:15,5427
bus,20200830,on,13:30,5033
bus,20200830,on,13:45,5087
bus,20200830,on,14:00,5038
bus,20200830,on,14:15,5307
bus,20200830,on,14:30,5014
bus,20200830,on,14:45,5401
bus,20200830,on,15:00,5382
bus,20200830,on,15:15,5553
bus,20200830,on,15:30,5548
bus,20200830,on,15:45,5399
bus,20200830,on,16:00,5080
bus,20200830,on,16:15,5633
bus,20200830,on,16:30,4892
bus,20200830,on,16:45,4718
bus,20200830,on,17:00,4944
bus,20200830,on,17:15,4842
bus,20200830,on,17:30,4637
bus,20200830,on,17:45,4237
bus,20200830,on,18:00,3993
bus,20200830,on,18:15,3609
bus,20200830,on,18:30,3206
bus,20200830,on,18:45,2474
bus,20200830,on,19:00,2323
bus,20200830,on,19:15,1973
bus,20200830,on,19:30,1618
bus,20200830,on,19:45,1515
bus,20200830,on,20:00,1599
bus,20200830,on,20:15,1402
bus,20200830,on,20:30,1221
bus,20200830,on,20:45,1199
bus,20200830,on,21:00,1243
bus,20200830,on,21:15,1301
bus,20200830,on,21:30,1201
bus,20200830,on,21:45,1162
bus,20200830,on,22:00,1044
bus,20200830,on,22:15,871
bus,20200830,on,22:30,725
bus,20200830,on,22:45,575
bus,20200830,on,23:00,472
bus,20200830,on,23:15,383
bus,20200830,on,23:30,238
bus,20200830,on,23:45,133
ferry,20200824,off,06:30,46
ferry,20200824,off,06:45,105
ferry,20200824,off,07:00,102
ferry,20200824,off,07:15,129
ferry,20200824,off,07:30,225
ferry,20200824,off,07:45,256
ferry,20200824,off,08:00,306
ferry,20200824,off,08:15,342
ferry,20200824,off,08:30,315
ferry,20200824,off,08:45,294
ferry,20200824,off,09:00,166
ferry,20200824,off,09:15,87
ferry,20200824,off,09:30,149
ferry,20200824,off,09:45,103
ferry,20200824,off,10:00,129
ferry,20200824,off,10:15,118
ferry,20200824,off,10:30,132
ferry,20200824,off,10:45,138
ferry,20200824,off,11:00,154
ferry,20200824,off,11:15,170
ferry,20200824,off,11:30,148
ferry,20200824,off,11:45,144
ferry,20200824,off,12:00,219
ferry,20200824,off,12:15,127
ferry,20200824,off,12:30,189
ferry,20200824,off,12:45,181
ferry,20200824,off,13:00,222
ferry,20200824,off,13:15,143
ferry,20200824,off,13:30,196
ferry,20200824,off,13:45,122
ferry,20200824,off,14:00,185
ferry,20200824,off,14:15,174
ferry,20200824,off,14:30,194
ferry,20200824,off,14:45,140
ferry,20200824,off,15:00,195
ferry,20200824,off,15:15,185
ferry,20200824,off,15:30,187
ferry,20200824,off,15:45,176
ferry,20200824,off,16:00,230
ferry,20200824,off,16:15,212
ferry,20200824,off,16:30,254
ferry,20200824,off,16:45,187
ferry,20200824,off,17:00,238
ferry,20200824,off,17:15,301
ferry,20200824,off,17:30,301
ferry,20200824,off,17:45,249
ferry,20200824,off,18:00,290
ferry,20200824,off,18:15,256
ferry,20200824,off,18:30,210
ferry,20200824,off,18:45,117
ferry,20200824,off,19:00,153
ferry,20200824,off,19:15,78
ferry,20200824,off,19:30,62
ferry,20200824,off,20:00,44
ferry,20200824,off,21:00,37
ferry,20200824,on,06:00,45
ferry,20200824,on,06:15,69
ferry,20200824,on,06:30,101
ferry,20200824,on,06:45,139
ferry,20200824,on,07:00,142
ferry,20200824,on,07:15,224
ferry,20200824,on,07:30,323
ferry,20200824,on,07:45,375
ferry,20200824,on,08:00,307
ferry,20200824,on,08:15,249
ferry,20200824,on,08:30,240
ferry,20200824,on,08:45,195
ferry,20200824,on,09:00,127
ferry,20200824,on,09:15,133
ferry,20200824,on,09:30,132
ferry,20200824,on,09:45,123
ferry,20200824,on,10:00,149
ferry,20200824,on,10:15,118
ferry,20200824,on,10:30,141
ferry,20200824,on,10:45,190
ferry,20200824,on,11:00,144
ferry,20200824,on,11:15,159
ferry,20200824,on,11:30,198
ferry,20200824,on,11:45,200
ferry,20200824,on,12:00,160
ferry,20200824,on,12:15,152
ferry,20200824,on,12:30,215
ferry,20200824,on,12:45,177
ferry,20200824,on,13:00,163
ferry,20200824,on,13:15,159
ferry,20200824,on,13:30,180
ferry,20200824,on,13:45,163
ferry,20200824,on,14:00,216
ferry,20200824,on,14:15,144
ferry,20200824,on,14:30,193
ferry,20200824,on,14:45,176
ferry,20200824,on,15:00,214
ferry,20200824,on,15:15,190
ferry,20200824,on,15:30,220
ferry,20200824,on,15:45,226
ferry,20200824,on,16:00,241
ferry,20200824,on,16:15,233
ferry,20200824,on,16:30,213
ferry,20200824,on,16:45,228
ferry,20200824,on,17:00,309
ferry,20200824,on,17:15,315
ferry,20200824,on,17:30,282
ferry,20200824,on,17:45,267
ferry,20200824,on,18:00,186
ferry,20200824,on,18:15,189
ferry,20200824,on,18:30,129
ferry,20200824,on,18:45,94
ferry,20200824,on,19:00,66
ferry,20200824,on,19:15,45
ferry,20200824,on,19:45,46
ferry,20200825,off,06:30,80
ferry,20200825,off,06:45,93
ferry,20200825,off,07:00,75
ferry,20200825,off,07:15,203
ferry,20200825,off,07:30,182
ferry,20200825,off,07:45,322
ferry,20200825,off,08:00,316
ferry,20200825,off,08:15,397
ferry,20200825,off,08:30,319
ferry,20200825,off,08:45,350
ferry,20200825,off,09:00,230
ferry,20200825,off,09:15,122
ferry,20200825,off,09:30,152
ferry,20200825,off,09:45,138
ferry,20200825,off,10:00,158
ferry,20200825,off,10:15,134
ferry,20200825,off,10:30,160
ferry,20200825,off,10:45,171
ferry,20200825,off,11:00,136
ferry,20200825,off,11:15,186
ferry,20200825,off,11:30,163
ferry,20200825,off,11:45,193
ferry,20200825,off,12:00,183
ferry,20200825,off,12:15,137
ferry,20200825,off,12:30,179
ferry,20200825,off,12:45,160
ferry,20200825,off,13:00,195
ferry,20200825,off,13:15,160
ferry,20200825,off,13:30,166
ferry,20200825,off,13:45,172
ferry,20200825,off,14:00,203
ferry,20200825,off,14:15,194
ferry,20200825,off,14:30,205
ferry,20200825,off,14:45,190
ferry,20200825,off,15:00,204
ferry,20200825,off,15:15,172
ferry,20200825,off,15:30,211
ferry,20200825,off,15:45,172
ferry,20200825,off,16:00,276
ferry,20200825,off,16:15,155
ferry,20200825,off,16:30,227
ferry,20200825,off,16:45,234
ferry,20200825,off,17:00,262
ferry,20200825,off,17:15,263
ferry,20200825,off,17:30,276
ferry,20200825,off,17:45,280
ferry,20200825,off,18:00,287
ferry,20200825,off,18:15,295
ferry,20200825,off,18:30,223
ferry,20200825,off,18:45,139
ferry,20200825,off,19:00,132
ferry,20200825,off,19:15,93
ferry,20200825,off,19:30,69
ferry,20200825,off,19:45,51
ferry,20200825,off,20:00,49
ferry,20200825,off,21:00,44
ferry,20200825,on,06:00,58
ferry,20200825,on,06:15,80
ferry,20200825,on,06:30,102
ferry,20200825,on,06:45,139
ferry,20200825,on,07:00,176
ferry,20200825,on,07:15,253
ferry,20200825,on,07:30,357
ferry,20200825,on,07:45,379
ferry,20200825,on,08:00,352
ferry,20200825,on,08:15,286
ferry,20200825,on,08:30,274
ferry,20200825,on,08:45,241
ferry,20200825,on,09:00,139
ferry,20200825,on,09:15,172
ferry,20200825,on,09:30,151
ferry,20200825,on,09:45,151
ferry,20200825,on,10:00,149
ferry,20200825,on,10:15,163
ferry,20200825,on,10:30,162
ferry,20200825,on,10:45,155
ferry,20200825,on,11:00,188
ferry,20200825,on,11:15,162
ferry,20200825,on,11:30,194
ferry,20200825,on,11:45,156
ferry,20200825,on,12:00,166
ferry,20200825,on,12:15,177
ferry,20200825,on,12:30,183
ferry,20200825,on,12:45,179
ferry,20200825,on,13:00,183
ferry,20200825,on,13:15,161
ferry,20200825,on,13:30,202
ferry,20200825,on,13:45,194
ferry,20200825,on,14:00,203
ferry,20200825,on,14:15,210
ferry,20200825,on,14:30,222
ferry,20200825,on,14:45,158
ferry,20200825,on,15:00,191
ferry,20200825,on,15:15,226
ferry,20200825,on,15:30,202
ferry,20200825,on,15:45,185
ferry,20200825,on,16:00,217
ferry,20200825,on,16:15,217
ferry,20200825,on,16:30,261
ferry,20200825,on,16:45,220
ferry,20200825,on,17:00,275
ferry,20200825,on,17:15,352
ferry,20200825,on,17:30,285
ferry,20200825,on,17:45,301
ferry,20200825,on,18:00,199
ferry,20200825,on,18:15,198
ferry,20200825,on,18:30,151
ferry,20200825,on,18:45,95
ferry,20200825,on,19:00,66
ferry,20200825,on,19:15,70
ferry,20200825,on,19:30,36
ferry,20200825,on,19:45,38
ferry,20200825,on,20:30,56
ferry,20200825,on,21:15,46
ferry,20200826,off,06:30,83
ferry,20200826,off,06:45,85
ferry,20200826,off,07:00,89
ferry,20200826,off,07:15,167
ferry,20200826,off,07:30,198
ferry,20200826,off,07:45,331
ferry,20200826,off,08:00,331
ferry,20200826,off,08:15,411
ferry,20200826,off,08:30,291
ferry,20200826,off,08:45,348
ferry,20200826,off,09:00,240
ferry,20200826,off,09:15,131
ferry,20200826,off,09:30,166
ferry,20200826,off,09:45,130
ferry,20200826,off,10:00,163
ferry,20200826,off,10:15,185
ferry,20200826,off,10:30,203
ferry,20200826,off,10:45,155
ferry,20200826,off,11:00,187
ferry,20200826,off,11:15,201
ferry,20200826,off,11:30,181
ferry,20200826,off,11:45,224
ferry,20200826,off,12:00,205
ferry,20200826,off,12:15,221
ferry,20200826,off,12:30,240
ferry,20200826,off,12:45,210
ferry,20200826,off,13:00,196
ferry,20200826,off,13:15,152
ferry,20200826,off,13:30,206
ferry,20200826,off,13:45,181
ferry,20200826,off,14:00,191
ferry,20200826,off,14:15,230
ferry,20200826,off,14:30,245
ferry,20200826,off,14:45,193
ferry,20200826,off,15:00,259
ferry,20200826,off,15:15,203
ferry,20200826,off,15:30,268
ferry,20200826,off,15:45,208
ferry,20200826,off,16:00,289
ferry,20200826,off,16:15,228
ferry,20200826,off,16:30,281
ferry,20200826,off,16:45,227
ferry,20200826,off,17:00,229
ferry,20200826,off,17:15,314
ferry,20200826,off,17:30,281
ferry,20200826,off,17:45,288
ferry,20200826,off,18:00,325
ferry,20200826,off,18:15,291
ferry,20200826,off,18:30,261
ferry,20200826,off,18:45,133
ferry,20200826,off,19:00,157
ferry,20200826,off,19:15,79
ferry,20200826,off,19:30,67
ferry,20200826,off,19:45,42
ferry,20200826,off,20:00,45
ferry,20200826,off,20:15,36
ferry,20200826,off,21:00,65
ferry,20200826,off,21:45,69
ferry,20200826,off,22:30,40
ferry,20200826,on,06:00,48
ferry,20200826,on,06:15,78
ferry,20200826,on,06:30,88
ferry,20200826,on,06:45,144
ferry,20200826,on,07:00,160
ferry,20200826,on,07:15,285
ferry,20200826,on,07:30,340
ferry,20200826,on,07:45,391
ferry,20200826,on,08:00,341
ferry,20200826,on,08:15,287
ferry,20200826,on,08:30,274
ferry,20200826,on,08:45,232
ferry,20200826,on,09:00,194
ferry,20200826,on,09:15,135
ferry,20200826,on,09:30,170
ferry,20200826,on,09:45,189
ferry,20200826,on,10:00,196
ferry,20200826,on,10:15,167
ferry,20200826,on,10:30,229
ferry,20200826,on,10:45,184
ferry,20200826,on,11:00,214
ferry,20200826,on,11:15,228
ferry,20200826,on,11:30,194
ferry,20200826,on,11:45,230
ferry,20200826,on,12:00,188
ferry,20200826,on,12:15,216
ferry,20200826,on,12:30,246
ferry,20200826,on,12:45,159
ferry,20200826,on,13:00,182
ferry,20200826,on,13:15,196
ferry,20200826,on,13:30,201
ferry,20200826,on,13:45,189
ferry,20200826,on,14:00,257
ferry,20200826,on,14:15,207
ferry,20200826,on,14:30,261
ferry,20200826,on,14:45,209
ferry,20200826,on,15:00,230
ferry,20200826,on,15:15,254
ferry,20200826,on,15:30,257
ferry,20200826,on,15:45,210
ferry,20200826,on,16:00,290
ferry,20200826,on,16:15,249
ferry,20200826,on,16:30,237
ferry,20200826,on,16:45,262
ferry,20200826,on,17:00,295
ferry,20200826,on,17:15,339
ferry,20200826,on,17:30,296
ferry,20200826,on,17:45,286
ferry,20200826,on,18:00,255
ferry,20200826,on,18:15,225
ferry,20200826,on,18:30,152
ferry,20200826,on,18:45,104
ferry,20200826,on,19:00,40
ferry,20200826,on,19:15,73
ferry,20200826,on,19:30,47
ferry,20200826,on,19:45,37
ferry,20200826,on,20:30,46
ferry,20200826,on,21:15,71
ferry,20200826,on,22:00,38
ferry,20200827,off,06:30,82
ferry,20200827,off,06:45,104
ferry,20200827,off,07:00,68
ferry,20200827,off,07:15,188
ferry,20200827,off,07:30,203
ferry,20200827,off,07:45,323
ferry,20200827,off,08:00,358
ferry,20200827,off,08:15,388
ferry,20200827,off,08:30,445
ferry,20200827,off,08:45,543
ferry,20200827,off,09:00,333
ferry,20200827,off,09:15,341
ferry,20200827,off,09:30,238
ferry,20200827,off,09:45,281
ferry,20200827,off,10:00,229
ferry,20200827,off,10:15,301
ferry,20200827,off,10:30,265
ferry,20200827,off,10:45,253
ferry,20200827,off,11:00,223
ferry,20200827,off,11:15,295
ferry,20200827,off,11:30,275
ferry,20200827,off,11:45,237
ferry,20200827,off,12:00,205
ferry,20200827,off,12:15,219
ferry,20200827,off,12:30,230
ferry,20200827,off,12:45,283
ferry,20200827,off,13:00,199
ferry,20200827,off,13:15,195
ferry,20200827,off,13:30,237
ferry,20200827,off,13:45,184
ferry,20200827,off,14:00,235
ferry,20200827,off,14:15,220
ferry,20200827,off,14:30,234
ferry,20200827,off,14:45,212
ferry,20200827,off,15:00,261
ferry,20200827,off,15:15,254
ferry,20200827,off,15:30,316
ferry,20200827,off,15:45,235
ferry,20200827,off,16:00,328
ferry,20200827,off,16:15,219
ferry,20200827,off,16:30,286
ferry,20200827,off,16:45,260
ferry,20200827,off,17:00,292
ferry,20200827,off,17:15,326
ferry,20200827,off,17:30,316
ferry,20200827,off,17:45,292
ferry,20200827,off,18:00,338
ferry,20200827,off,18:15,289
ferry,20200827,off,18:30,230
ferry,20200827,off,18:45,138
ferry,20200827,off,19:00,160
ferry,20200827,off,19:15,71
ferry,20200827,off,19:30,89
ferry,20200827,off,19:45,47
ferry,20200827,off,20:00,55
ferry,20200827,off,20:15,42
ferry,20200827,off,20:30,42
ferry,20200827,off,21:00,71
ferry,20200827,off,21:45,59
ferry,20200827,on,06:00,64
ferry,20200827,on,06:15,83
ferry,20200827,on,06:30,101
ferry,20200827,on,06:45,141
ferry,20200827,on,07:00,157
ferry,20200827,on,07:15,246
ferry,20200827,on,07:30,323
ferry,20200827,on,07:45,450
ferry,20200827,on,08:00,451
ferry,20200827,on,08:15,422
ferry,20200827,on,08:30,443
ferry,20200827,on,08:45,396
ferry,20200827,on,09:00,306
ferry,20200827,on,09:15,285
ferry,20200827,on,09:30,262
ferry,20200827,on,09:45,265
ferry,20200827,on,10:00,328
ferry,20200827,on,10:15,239
ferry,20200827,on,10:30,269
ferry,20200827,on,10:45,257
ferry,20200827,on,11:00,266
ferry,20200827,on,11:15,250
ferry,20200827,on,11:30,246
ferry,20200827,on,11:45,233
ferry,20200827,on,12:00,223
ferry,20200827,on,12:15,235
ferry,20200827,on,12:30,251
ferry,20200827,on,12:45,198
ferry,20200827,on,13:00,227
ferry,20200827,on,13:15,193
ferry,20200827,on,13:30,260
ferry,20200827,on,13:45,184
ferry,20200827,on,14:00,238
ferry,20200827,on,14:15,257
ferry,20200827,on,14:30,300
ferry,20200827,on,14:45,236
ferry,20200827,on,15:00,243
ferry,20200827,on,15:15,280
